2024-12-06,24102489
2024-12-06,7049
2024-12-06,6824
2024-12-06,19202380
2024-12-06,3820234
2024-12-06,7676
2024-12-06,6122452
2024-12-06,28620236
2024-12-06,28620235
2024-12-06,6122317
2024-12-06,6122467
2024-12-06,1042478
2024-12-06,6041
2024-12-06,7015
2024-12-06,72871
2024-12-06,1812467
2024-12-06,6122439
2024-12-06,09122226
2024-12-06,149202393
2024-12-06,6122414
2024-12-06,612246
2024-12-06,911202390
2024-12-06,0706234
2024-12-06,6122473
2024-12-06,6122498
2024-12-06,1910202373
2024-12-06,1043
2024-12-06,7677
2024-12-09,22620230
2024-12-09,020405
2024-12-09,2122481
2024-12-09,699
2024-12-09,4720230
2024-12-09,6720236
2024-12-09,22620235
2024-12-09,22620236
2024-12-09,926
2024-12-09,16720234
2024-12-09,6720238
2024-12-09,302
2024-12-09,1007236
2024-12-09,1762
2024-12-09,1007235
2024-12-09,107202320
2024-12-09,72937
2024-12-09,107202321
2024-12-09,72938
2024-12-09,107202322
2024-12-09,9122481
2024-12-09,9122492
2024-12-10,2631
2024-12-10,10122449
2024-12-10,2312420
2024-12-10,2312439
2024-12-10,10122415
2024-12-10,10122497
2024-12-10,54623556
2024-12-10,439
2024-12-10,1110202397
2024-12-10,10122456
2024-12-10,10122468
2024-12-10,74
2024-12-10,5397
2024-12-10,312449
2024-12-10,1336
2024-12-10,1709
2024-12-10,1162465
2024-12-10,1406221
2024-12-10,72632
2024-12-10,157
2024-12-10,0501231
2024-12-10,72939
2024-12-11,1301231
2024-12-11,1711
2024-12-11,08092211
2024-12-11,80
2024-12-11,2430
2024-12-11,2592490
2024-12-11,1037
2024-12-11,11122429
2024-12-11,11122497
2024-12-11,11122445
2024-12-11,1112247
2024-12-11,11122411
2024-12-11,1584
2024-12-11,11122480
2024-12-11,127242
2024-12-11,4549
2024-12-11,3072436
2024-12-12,22620235
2024-12-12,2682429
2024-12-12,23620232
2024-12-12,16720234
2024-12-12,22620236
2024-12-12,27720235
2024-12-12,6720235
2024-12-12,67202310
2024-12-12,392652
2024-12-12,7930
2024-12-12,272491
2024-12-12,2807223
2024-12-12,1972488
2024-12-12,1910202373
2024-12-12,12122486
2024-12-13,3082494
2024-12-13,173916
2024-12-13,1516
2024-12-13,28620236
2024-12-13,28620235
2024-12-13,72632
2024-12-15,15122484
2024-12-16,22620235
2024-12-16,22620236
2024-12-16,20720230
2024-12-16,67202310
2024-12-16,1904221
2024-12-16,16122453
2024-12-16,16122454
2024-12-16,1552
2024-12-16,5219
2024-12-16,72142
2024-12-17,1972488
2024-12-17,17122477
2024-12-17,161523
2024-12-17,4280
2024-12-17,1455
2024-12-17,3167
2024-12-17,72764
2024-12-17,17122425
2024-12-17,1202223
2024-12-18,175
2024-12-18,1007236
2024-12-18,5427
2024-12-18,1763
2024-12-18,18122423
2024-12-18,6329
2024-12-18,972488
2024-12-18,1506228
2024-12-18,0808222
2024-12-18,310202380
2024-12-18,070809
2024-12-18,2903222
2024-12-18,1905223
2024-12-18,4456
2024-12-18,1028
2024-12-18,1812247
2024-12-19,72860
2024-12-19,72721
2024-12-19,19122459
2024-12-19,1103211
2024-12-19,1614
2024-12-19,0310221
2024-12-19,14122355
2024-12-19,4720234
2024-12-19,1842463
2024-12-19,22620230
2024-12-19,1292468
2024-12-19,6815
2024-12-19,23620232
2024-12-19,22620236
2024-12-19,22620235
2024-12-20,3928177
2024-12-20,20122467
2024-12-20,20122494
2024-12-22,1033
2024-12-22,203
2024-12-22,200
2024-12-22,04
2024-12-22,1972488
2024-12-22,4222
2024-12-22,5263
2024-12-22,6201
2024-12-23,3720237
2024-12-23,4720230
2024-12-23,22620230
2024-12-23,16720231
2024-12-23,10720234
2024-12-23,6720238
2024-12-23,7068
2024-12-23,16720238
2024-12-23,27720235
2024-12-23,23122449
2024-12-23,23122454
2024-12-23,2312242
2024-12-23,23122419
2024-12-23,23122484
2024-12-24,1008
2024-12-26,26122471
2024-12-26,26122451
2024-12-26,26122462
2024-12-26,2602
2024-12-26,7016
2024-12-26,368541
2024-12-26,467
2024-12-26,2221
2024-12-26,3059
2024-12-26,0807219
2024-12-26,4835
2024-12-26,2122425
2024-12-26,2122485
2024-12-26,10122468
2024-12-26,5810
2024-12-26,1636
2024-12-26,2122485
2024-12-26,1972488
2024-12-27,27122477
2024-12-27,6816
2024-12-27,5830
2024-12-27,3927
2024-12-27,66112
2024-12-27,4332
2024-12-27,27122445
2024-12-27,27122465
2024-12-27,27122488
2024-12-27,27122436
2024-12-27,27122418
2024-12-27,7720234
2024-12-27,9047
2024-12-29,22620235
2024-12-29,10720235
2024-12-29,67
2024-12-29,22620236
2024-12-29,23620232
2024-12-29,72797
2024-12-29,6720239
2024-12-29,1187
2024-12-29,67202310
2024-12-29,1507222
2024-12-29,1411202354
2024-12-30,1842463
2024-12-30,16720233
2024-12-30,67
2024-12-30,22620236
2024-12-30,23620231
2024-12-30,6815
2024-12-30,23620232
2024-12-30,20720230
2024-12-30,27720236
2024-12-31,1074
2025-01-02,7929
2025-01-02,212559
2025-01-03,312570
2025-01-03,31257
2025-01-03,3820234
2025-01-03,19202380
2025-01-03,28620235
2025-01-03,1516
2025-01-05,16720234
2025-01-05,23620231
2025-01-05,22620235
2025-01-05,4720230
2025-01-05,17720235
2025-01-05,6815
2025-01-05,512587
2025-01-05,512521
2025-01-05,22620230
2025-01-05,16720230
2025-01-05,5253
2025-01-05,14122381
2025-01-05,924
2025-01-05,23620230
2025-01-05,3820232
2025-01-05,22620231
2025-01-06,22620236
2025-01-06,23620232
2025-01-06,27720235
2025-01-06,14122381
2025-01-06,23620230
2025-01-06,6720238
2025-01-06,2343
2025-01-06,23620231
2025-01-06,926
2025-01-06,22620235
2025-01-06,6720239
2025-01-06,7628
2025-01-06,7720234
2025-01-08,26122462
2025-01-08,1336
2025-01-08,1804221
2025-01-08,1710202321
2025-01-08,1710202366
2025-01-08,1958
2025-01-08,72361
2025-01-08,1402232
2025-01-08,0209217
2025-01-08,5772
2025-01-08,134330
2025-01-08,2306224
2025-01-08,1958
2025-01-08,0024
2025-01-08,5772
2025-01-08,3288
2025-01-08,3291
2025-01-08,72438
2025-01-08,5195
2025-01-08,866
2025-01-08,12720230
2025-01-08,310
2025-01-08,1382461
2025-01-08,1212213
2025-01-08,72628
2025-01-08,29620232
2025-01-09,27720236
2025-01-09,10720235
2025-01-09,10720236
2025-01-09,6720238
2025-01-09,22620236
2025-01-09,22620235
2025-01-09,6720236
2025-01-09,4720234
2025-01-09,20720233
2025-01-09,4720236
2025-01-09,1842463
2025-01-09,392817
2025-01-10,1005
2025-01-10,2141
2025-01-13,151
2025-01-13,13920236
2025-01-13,3239
2025-01-13,3748
2025-01-13,1504225
2025-01-13,20720230
2025-01-13,23620232
2025-01-13,6720238
2025-01-13,16720237
2025-01-13,23620231
2025-01-13,22620236
2025-01-13,22620235
2025-01-13,6720236
2025-01-13,4720230
2025-01-13,0405231
2025-01-13,22620233
2025-01-13,412472
2025-01-13,4720234
2025-01-13,22620230
2025-01-13,16720232
2025-01-13,67202310
2025-01-13,6720239
2025-01-14,1412584
2025-01-14,149202385
2025-01-14,1072454
2025-01-14,1072467
2025-01-14,6122414
2025-01-14,1412520
2025-01-14,63242
2025-01-15,2327
2025-01-15,1008223
2025-01-15,9047
2025-01-15,2408214
2025-01-15,1512512
2025-01-15,9199
2025-01-15,2633
2025-01-15,1512526
2025-01-15,08306
2025-01-15,4137
2025-01-15,6235
2025-01-15,6238
2025-01-15,6177
2025-01-15,5000
2025-01-15,1932475
2025-01-15,3667
2025-01-15,0507231
2025-01-15,2427
2025-01-15,10820239
2025-01-15,2072
2025-01-15,27720230
2025-01-15,2632490
2025-01-15,2722416
2025-01-15,11122360
2025-01-15,2722450
2025-01-15,2722457
2025-01-15,0510223
2025-01-15,11122339
2025-01-15,8072
2025-01-16,22620231
2025-01-16,27720235
2025-01-16,6720235
2025-01-16,22620235
2025-01-16,67
2025-01-16,22620236
2025-01-16,16720234
2025-01-16,933
2025-01-16,3720237
2025-01-16,0001
2025-01-16,1972488
2025-01-16,112406
2025-01-17,1712539
2025-01-17,1712511
2025-01-17,303
2025-01-17,27122465
2025-01-17,189202364
2025-01-17,174
2025-01-17,1142
2025-01-17,107202312
2025-01-17,1007236
2025-01-17,1762
2025-01-17,107202315
2025-01-17,2972
2025-01-17,72234
2025-01-17,1385
2025-01-17,0505231
2025-01-17,0505232
2025-01-17,209202343
2025-01-17,0603239
2025-01-17,06032310
2025-01-17,28620235
2025-01-17,3082494
2025-01-17,3820234
2025-01-17,1516
2025-01-20,23620232
2025-01-20,1842463
2025-01-20,228844
2025-01-20,4720236
2025-01-20,4720233
2025-01-20,7781
2025-01-20,23620231
2025-01-20,17720236
2025-01-20,2410
2025-01-20,201254
2025-01-20,1242434
2025-01-20,177396
2025-01-20,197395
2025-01-20,7714
2025-01-20,7771
2025-01-20,6123
2025-01-20,101304
2025-01-20,4122311
2025-01-20,11122480
2025-01-20,4549
2025-01-20,3072436
2025-01-21,1006
2025-01-21,21122313
2025-01-21,72743
2025-01-21,157
2025-01-21,5216
2025-01-21,0303221
2025-01-21,3566
2025-01-21,4313
2025-01-21,2112563
2025-01-21,4599
2025-01-22,2212581
2025-01-22,2212522
2025-01-22,1732
2025-01-22,2212515
2025-01-22,33669845
2025-01-22,93041
2025-01-22,2408216
2025-01-22,2212532
2025-01-22,1509213
2025-01-22,2212536
2025-01-22,4432
2025-01-22,72747
2025-01-23,23620232
2025-01-23,10720236
2025-01-23,6720238
2025-01-23,16720234
2025-01-23,22620236
2025-01-23,22620235
2025-01-23,7781
2025-01-23,6720235
2025-01-23,27720235
2025-01-23,14122355
2025-01-23,412472
2025-01-23,20720233
2025-01-23,22620230
2025-01-23,7929
2025-01-24,0001
2025-01-24,1972488
2025-01-27,2712571
2025-01-27,2712545
2025-01-27,7174
2025-01-27,2712532
2025-01-27,10720234
2025-01-27,23620232
2025-01-27,933
2025-01-27,3720237
2025-01-27,23620231
2025-01-27,16720234
2025-01-27,22620236
2025-01-27,6720236
2025-01-27,4720230
2025-01-27,412447
2025-01-27,4720234
2025-01-27,22620230
2025-01-27,10720231
2025-01-28,3720230
2025-01-28,2726
2025-01-28,061547
2025-01-28,564
2025-01-28,124121
2025-01-28,3720234
2025-01-28,2812593
2025-01-28,4820237
2025-01-28,2107224
2025-01-28,2542431
2025-01-28,2812562
2025-01-28,5122368
2025-01-28,6169
2025-01-28,162
2025-01-28,5720230
2025-01-28,2372436
2025-01-28,2082464
2025-01-28,03156
2025-01-28,2322
2025-01-28,12458895
2025-01-28,2511212
2025-01-28,5810
2025-01-28,10820230
2025-01-28,7793
2025-01-28,5025
2025-01-28,0209217
2025-01-28,972
2025-01-28,2098
2025-01-29,4372
2025-01-29,7793
2025-01-29,1512526
2025-01-29,2098
2025-01-29,7026
2025-01-29,0039
2025-01-30,112406
2025-01-30,1972488
2025-01-30,16720237
2025-01-30,67202312
2025-01-30,23620231
2025-01-30,22620236
2025-01-30,6720236
2025-01-30,4720230
2025-01-30,27720235
2025-01-30,7197
2025-01-30,16720233
2025-01-30,2492489
2025-01-31,3112524
2025-01-31,3112536
2025-01-31,5802
2025-01-31,3204
2025-01-31,6087
2025-01-31,28620236
2025-01-31,1516
2025-02-03,412472
2025-02-03,6720236
2025-02-03,22620236
2025-02-03,23620230
2025-02-03,23620231
2025-02-03,933
2025-02-03,3720237
2025-02-03,6815
2025-02-03,1072476
2025-02-03,0706239
2025-02-04,6720233
2025-02-04,189202364
2025-02-04,422591
2025-02-04,1212211
2025-02-04,422536
2025-02-04,422538
2025-02-04,159846
2025-02-04,134330
2025-02-04,422586
2025-02-04,22102468
2025-02-04,1455
2025-02-04,139202357
2025-02-04,942415
2025-02-04,155823
2025-02-04,2309221
2025-02-04,252525
2025-02-04,2109221
2025-02-04,242493
2025-02-04,4389
2025-02-04,732499
2025-02-04,1804221
2025-02-05,2542
2025-02-05,0009
2025-02-05,811202356
2025-02-05,0925
2025-02-05,996622
2025-02-05,9933221
2025-02-05,117
2025-02-05,29620232
2025-02-05,070809
2025-02-05,182108
2025-02-05,1776
2025-02-05,951
2025-02-05,310202380
2025-02-05,522570
2025-02-05,528
2025-02-05,0942
2025-02-05,992494
2025-02-07,1292468
2025-02-07,23620232
2025-02-07,16720238
2025-02-07,722523
2025-02-07,23620230
2025-02-07,67
2025-02-07,22620236
2025-02-07,2294
2025-02-07,22620235
2025-02-07,699
2025-02-07,27720235
2025-02-07,107202310
2025-02-07,9038
2025-02-07,5253
2025-02-07,219202397
2025-02-07,0408222
2025-02-07,412447
2025-02-07,412472
2025-02-07,4720234
2025-02-07,22620230
2025-02-07,29620233
2025-02-07,4720238
2025-02-07,1003
2025-02-07,722518
2025-02-07,1972488
2025-02-07,2408216
2025-02-07,0106214
2025-02-07,2907213
2025-02-07,0105235
2025-02-07,21250
2025-02-11,112250
2025-02-11,1122587
2025-02-11,1712224
2025-02-11,1122543
2025-02-11,1122528
2025-02-11,112256
2025-02-11,1122563
2025-02-11,1122514
2025-02-11,1122548
2025-02-12,2952470
2025-02-12,6720233
2025-02-13,1322593
2025-02-13,22620235
2025-02-13,67202310
2025-02-13,22620236
2025-02-13,16720234
2025-02-13,23620231
2025-02-13,3686
2025-02-13,67202312
2025-02-13,10720238
2025-02-13,16720238
2025-02-13,23620232
2025-02-13,7127
2025-02-13,00039
2025-02-13,699
2025-02-13,22620230
2025-02-13,020405
2025-02-13,4720234
2025-02-13,412472
2025-02-13,28820232
2025-02-13,5012
2025-02-13,5253
2025-02-13,246
2025-02-13,10720239
2025-02-13,921
2025-02-13,310
2025-02-13,866
2025-02-13,12720230
2025-02-13,1322571
2025-02-13,72903
2025-02-13,328
2025-02-13,103619
2025-02-13,1414
2025-02-13,1202223
2025-02-13,2453
2025-02-13,1322513
2025-02-13,3469
2025-02-13,1584
2025-02-13,4369
2025-02-13,135
2025-02-13,5696
2025-02-13,1322572
2025-02-14,1067
2025-02-14,4421
2025-02-14,4585
2025-02-14,1422517
2025-02-14,1422539
2025-02-14,7864
2025-02-14,8014
2025-02-14,4646
2025-02-14,8820239
2025-02-14,0712221
2025-02-14,21720230
2025-02-14,5805
2025-02-14,4695
2025-02-16,5857
2025-02-16,157
2025-02-17,72877
2025-02-17,1722574
2025-02-17,1722566
2025-02-17,111225
2025-02-17,842480
2025-02-17,789214
2025-02-17,6976
2025-02-17,2820231
2025-02-17,7694
2025-02-17,2382454
2025-02-17,1722565
2025-02-17,172257
2025-02-17,1007236
2025-02-17,1762
2025-02-17,1866
2025-02-17,2917
2025-02-17,107202315
2025-02-17,9006
2025-02-17,24720231
2025-02-17,18122423
2025-02-17,22820235
2025-02-17,5857
2025-02-17,22820237
2025-02-17,24720236
2025-02-18,10112
2025-02-18,7930
2025-02-18,1822549
2025-02-18,1822528
2025-02-18,1822565
2025-02-18,3410
2025-02-18,21720234
2025-02-18,1406221
2025-02-18,67
2025-02-18,22620236
2025-02-18,23620231
2025-02-18,6720239
2025-02-18,67202310
2025-02-18,3686
2025-02-18,67202312
2025-02-18,23620232
2025-02-18,9038
2025-02-18,2682429
2025-02-18,1822577
2025-02-18,59463
2025-02-18,2318
2025-02-18,2592465
2025-02-18,583
2025-02-18,0209217
2025-02-18,72904
2025-02-18,72903
2025-02-18,8102418
2025-02-18,6269
2025-02-18,2511212
2025-02-18,5972
2025-02-18,354
2025-02-18,1905215
2025-02-18,1905212
2025-02-18,1822540
2025-02-18,1822579
2025-02-18,182259
2025-02-19,2542
2025-02-19,1006
2025-02-19,7929
2025-02-19,2792493
2025-02-20,410202326
2025-02-20,72586
2025-02-20,1944
2025-02-20,67202310
2025-02-20,6720236
2025-02-20,4720230
2025-02-20,27720235
2025-02-20,107202310
2025-02-20,14122381
2025-02-20,412447
2025-02-20,4720234
2025-02-20,4720235
2025-02-20,1842463
2025-02-20,16720231
2025-02-20,16720232
2025-02-20,72321
2025-02-20,20720230
2025-02-20,23620232
2025-02-20,67202312
2025-02-20,23620230
2025-02-20,22620236
2025-02-25,6720233
2025-02-25,2309221
2025-02-25,1414
2025-02-25,2522573
2025-02-25,1110202397
2025-02-25,492422
2025-02-25,99966
2025-02-25,2522513
2025-02-25,162
2025-02-25,2820237
2025-02-25,2942413
2025-02-25,20720230
2025-02-25,23620232
2025-02-25,6720238
2025-02-25,16720237
2025-02-25,67202313
2025-02-25,67202312
2025-02-25,23620231
2025-02-25,22620236
2025-02-25,67202310
2025-02-25,6720236
2025-02-25,4720230
2025-02-25,27720235
2025-02-25,040103
2025-02-25,238240
2025-02-25,21122317
2025-02-25,412472
2025-02-25,4720234
2025-02-25,1842463
2025-02-26,262254
2025-02-26,7169
2025-02-26,9035
2025-02-26,7066
2025-02-26,7123
2025-02-26,2731
2025-02-27,2722584
2025-02-27,2722551
2025-02-27,1972488
2025-02-27,3820232
2025-02-27,16720233
2025-02-27,4720236
2025-02-27,20720233
2025-02-27,17720235
2025-02-27,21122336
2025-02-27,921
2025-02-27,4720230
2025-02-27,6720236
2025-02-27,16720237
2025-02-27,17720237
2025-02-27,23620232
2025-02-27,3720237
2025-02-27,2632472
2025-02-27,2632446
2025-02-27,1952477
2025-02-27,1952440
2025-02-28,04
2025-02-28,1412221
2025-02-28,26102490
2025-02-28,28620235
2025-02-28,2822515
2025-02-28,2822577
2025-02-28,28620236
2025-02-28,1301231
2025-02-28,2112224
2025-02-28,2822557
2025-02-28,4430
2025-02-28,0+++
2025-02-28,4488
2025-03-03,7114
2025-03-03,6720238
2025-03-03,16720238
2025-03-03,10720237
2025-03-03,2343
2025-03-03,23620230
2025-03-03,67
2025-03-03,22620236
2025-03-03,22620235
2025-03-03,6720236
2025-03-03,27720235
2025-03-03,920
2025-03-03,21122317
2025-03-03,8122398
2025-03-03,882487
2025-03-03,4720234
2025-03-03,2492489
2025-03-03,00046
2025-03-03,1842463
2025-03-03,1095
2025-03-03,22620230
2025-03-03,16720231
2025-03-03,16720232
2025-03-03,06032310
2025-03-06,1910202373
2025-03-06,2907213
2025-03-06,5000
2025-03-06,12112453
2025-03-06,1322571
2025-03-06,396541
2025-03-06,1148
2025-03-06,85
2025-03-06,155823
2025-03-06,3116
2025-03-06,2178
2025-03-06,74
2025-03-06,2311222
2025-03-06,972
2025-03-06,26122462
2025-03-06,7616
2025-03-06,2760
2025-03-06,960
2025-03-06,22620236
2025-03-06,23620230
2025-03-06,23620231
2025-03-06,6720238
2025-03-06,23620232
2025-03-06,4253
2025-03-06,4122319
2025-03-06,667
2025-03-06,16720230
2025-03-06,64
2025-03-06,632578
2025-03-06,4720230
2025-03-07,7929
2025-03-07,5696
2025-03-07,5701
2025-03-07,030401
2025-03-07,73253
2025-03-07,7820230
2025-03-07,63242
2025-03-07,11820236
2025-03-07,732573
2025-03-09,2059
2025-03-09,4421
2025-03-09,932554
2025-03-09,0612223
2025-03-09,72369
2025-03-09,10111
2025-03-09,369989
2025-03-09,38265
2025-03-09,6967
2025-03-09,020301
2025-03-09,392652
2025-03-09,3928177
2025-03-09,7930
2025-03-10,4720230
2025-03-10,412472
2025-03-10,16720233
2025-03-10,22620236
2025-03-10,23620231
2025-03-10,67202312
2025-03-10,16720237
2025-03-10,17720237
2025-03-10,103251
2025-03-10,5406
2025-03-10,72554
2025-03-10,102010
2025-03-10,7861
2025-03-10,1032548
2025-03-10,4549
2025-03-10,4333
2025-03-10,7117
2025-03-10,1032540
2025-03-10,1032519
2025-03-10,0+-
2025-03-10,7724
2025-03-10,119
2025-03-10,995513
2025-03-10,72249
2025-03-10,88202323
2025-03-11,1132533
2025-03-11,1132564
2025-03-11,1132582
2025-03-11,1132521
2025-03-12,16720238
2025-03-12,67202312
2025-03-12,23620231
2025-03-12,23620230
2025-03-12,22620235
2025-03-12,14122355
2025-03-12,22620232
2025-03-12,1610228
2025-03-12,4720235
2025-03-12,22620230
2025-03-12,1785
2025-03-12,1874
2025-03-12,657
2025-03-12,1874
2025-03-12,72149
2025-03-12,2609226
2025-03-12,21112466
2025-03-13,1332533
2025-03-13,1332569
2025-03-13,541
2025-03-13,10112
2025-03-13,1332591
2025-03-14,112406
2025-03-14,722518
2025-03-14,1432562
2025-03-14,4077
2025-03-14,7802
2025-03-14,7805
2025-03-14,5242
2025-03-14,1514
2025-03-14,72929
2025-03-14,1712511
2025-03-14,1432575
2025-03-14,4371
2025-03-14,883
2025-03-16,6720239
2025-03-16,22620230
2025-03-16,4720230
2025-03-16,22620236
2025-03-16,23620231
2025-03-16,16720237
2025-03-16,3720237
2025-03-17,1732565
2025-03-17,1732544
2025-03-17,284
2025-03-17,302
2025-03-17,1007236
2025-03-17,1762
2025-03-17,2094
2025-03-17,8820230
2025-03-17,951
2025-03-17,18122423
2025-03-17,1385
2025-03-17,0505231
2025-03-17,22820235
2025-03-17,3875
2025-03-17,12122325
2025-03-17,0304231
2025-03-17,310202380
2025-03-17,2609221
2025-03-17,24720238
2025-03-17,8820233
2025-03-17,1732577
2025-03-17,1732553
2025-03-18,3754
2025-03-18,28620235
2025-03-18,3820234
2025-03-18,6804
2025-03-18,28620236
2025-03-18,3820233
2025-03-18,6122452
2025-03-18,8102425
2025-03-18,151
2025-03-18,1911241
2025-03-18,331
2025-03-18,2231
2025-03-18,329
2025-03-18,6231
2025-03-18,1148
2025-03-18,1832519
2025-03-18,1232450
2025-03-18,2522573
2025-03-18,1832585
2025-03-19,22620230
2025-03-19,4720234
2025-03-19,14122381
2025-03-19,6720235
2025-03-19,23620230
2025-03-19,3720237
2025-03-19,23620232
2025-03-19,0903235
2025-03-19,72411
2025-03-19,941
2025-03-19,2430
2025-03-19,7818
2025-03-19,4488
2025-03-19,1457
2025-03-19,728333
2025-03-20,1952483
2025-03-20,2642
2025-03-20,2032552
2025-03-20,2032542
2025-03-20,659832
2025-03-20,392817
2025-03-20,203257
2025-03-20,5638
2025-03-20,5639
2025-03-21,2605231
2025-03-21,4820233
2025-03-21,1602233
2025-03-21,3720234
2025-03-21,2862445
2025-03-21,2862494
2025-03-21,0803235
2025-03-21,3720236
2025-03-21,5977
2025-03-21,1610202358
2025-03-21,3765
2025-03-21,190316
2025-03-21,02062215
2025-03-21,213254
2025-03-21,7737
2025-03-23,20720233
2025-03-23,22620232
2025-03-23,412472
2025-03-23,67
2025-03-23,22620236
2025-03-23,23620231
2025-03-23,3720237
2025-03-23,6720238
2025-03-23,23620232
2025-03-23,22620235
2025-03-23,2542
2025-03-23,883
2025-03-23,1037
2025-03-24,2382470
2025-03-24,72226
2025-03-24,3755
2025-03-24,10142
2025-03-24,6720233
2025-03-25,7720234
2025-03-25,112406
2025-03-26,354
2025-03-26,2709
2025-03-26,265
2025-03-26,4933
2025-03-26,2632529
2025-03-26,2632547
2025-03-26,242493
2025-03-26,3562
2025-03-26,2632589
2025-03-26,88811
2025-03-26,883
2025-03-26,16720237
2025-03-26,23620230
2025-03-26,16720234
2025-03-26,22620236
2025-03-26,22620235
2025-03-26,6720235
2025-03-26,8122369
2025-03-26,8122398
2025-03-26,1842463
2025-03-26,16720232
2025-03-26,6815
2025-03-26,23620232
2025-03-26,6720238
2025-03-27,17720230
2025-03-27,2732542
2025-03-27,2732526
2025-03-27,2732541
2025-03-27,2907213
2025-03-28,6122452
2025-03-28,28620235
2025-03-28,28620236
2025-03-30,6720238
2025-03-30,67202312
2025-03-30,23620231
2025-03-30,22620236
2025-03-30,22620235
2025-03-30,882487
2025-03-30,4720234
2025-03-30,20720233
2025-03-30,4720236
2025-03-30,1785
2025-03-31,72225
2025-04-01,0820
2025-04-01,72286
2025-04-01,142590
2025-04-01,72369
2025-04-01,504
2025-04-01,13596
2025-04-01,2632529
2025-04-01,985
2025-04-02,5050
2025-04-02,242571
2025-04-02,2632529
2025-04-02,2312216
2025-04-02,1310
2025-04-02,5696
2025-04-02,1616
2025-04-02,6029
2025-04-02,85
2025-04-02,72873
2025-04-02,1804221
2025-04-02,242563
2025-04-02,24255
2025-04-02,08306
2025-04-02,5720230
2025-04-02,2631
2025-04-02,23620232
2025-04-02,722523
2025-04-02,23620231
2025-04-02,16720234
2025-04-02,22620236
2025-04-02,22620235
2025-04-02,4720234
2025-04-02,16720232
2025-04-02,1122563
2025-04-02,1122543
2025-04-02,1712224
2025-04-02,242574
2025-04-02,1122587
2025-04-02,4585
2025-04-02,242545
2025-04-02,1162465
2025-04-02,1584
2025-04-02,6972
2025-04-02,7051
2025-04-02,6971
2025-04-02,272491
2025-04-02,4122416
2025-04-02,4122476
2025-04-02,4122450
2025-04-02,242557
2025-04-02,6252
2025-04-02,72785
2025-04-02,0612231
2025-04-02,2212221
2025-04-03,342581
2025-04-03,2112221
2025-04-03,0408231
2025-04-03,342565
2025-04-04,1611202324
2025-04-04,1611202364
2025-04-06,20720230
2025-04-06,923
2025-04-06,6720238
2025-04-06,23620231
2025-04-06,23620230
2025-04-06,63
2025-04-06,22620236
2025-04-06,22620235
2025-04-06,412472
2025-04-06,642535
2025-04-06,642555
2025-04-06,1711202396
2025-04-06,642578
2025-04-06,2542
2025-04-06,1074
2025-04-06,6720233
2025-04-06,642512
2025-04-07,4554
2025-04-07,742553
2025-04-07,3233
2025-04-07,5122346
2025-04-07,7602
2025-04-07,4156
2025-04-07,4602
2025-04-07,74256
2025-04-07,5427
2025-04-07,107202315
2025-04-07,24720231
2025-04-07,72234
2025-04-07,0808222
2025-04-07,742593
2025-04-07,1710202312
2025-04-07,7929
2025-04-07,7929
2025-04-08,842543
2025-04-08,842574
2025-04-08,5720232
2025-04-08,1338
2025-04-08,2318
2025-04-08,0507231
2025-04-08,4933
2025-04-08,7809
2025-04-08,842555
2025-04-08,396541
