cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f000000000000063564,f1004231,50,f7891203063564,2.99,1.82,19053100,BiscoitoRechMousseMorangoGB140,09/25/2025,
f000000000000063243,f0105231,50,f7891203063243,2.99,1.82,19053100,BiscoitoRechChocolate 140,10/26/2025,
f000000000000057525,f2107225,50,f7891203057525,1.99,1.29,19023000,MacarraoLamenTradGalCaipira 85,10/26/2025,
f000000000000059796,f2807222,50,f7891203059796,1.99,1.29,19023000,MacarraoLamenTradCarneTomate85,07/24/2025,
f000000000000069795,f542444,50,f7891203069795,12.5,8.3,19059010,PaoVida15Graos 380,4/5/2024,
f000000000000068750,f2542466,50,f7891203068750,3.99,2.56,19053200,BiscoitoWaferJabuticaba 140,09/12/2024,
f000000000000063229,f0105232,50,f7891203063229,2.99,1.82,19053100,BiscoitoRechTrufado 140,10/30/2025,
f000000000000057532,f1612222,50,f7891203057532,1.99,1.29,19023000,MacarraoLamenTradLegumes 85,07/24/2025,
f000000000000057723,f2807221,50,f7891203057723,1.99,1.29,19023000,MacarraoLamenHotGalBaiana 85,10/02/2025,
f000000000000059000,f2542431,50,f7891203059000,1.99,1.29,19023000,MacarraoLamenHotMexicana 85,08/14/2025,
f000000000000068606,f2542484,50,f7891203068606,1.99,1.29,19023000,MacarraoLamenCremBrocQueijo 85,10/26/2025,
f000000000000068620,f2542439,50,f7891203068620,1.99,1.29,19023000,MacarraoLamenCremPicanha 85,10/26/2025,
f000000000000068637,f2542445,50,f7891203068637,1.99,1.29,19023000,MacarraoLamenCrem4Queijos 85,10/26/2025,
f000000000000063229,f0105232,50,f7891203063229,2.99,1.82,19053100,BiscoitoRechTrufado 140,10/30/2025,
f000000000000063243,f0105231,50,f7891203063243,2.99,1.82,19053100,BiscoitoRechChocolate 140,10/26/2025,
f000000000000063250,f0105233,50,f7891203063250,2.99,1.82,19053100,BiscoitoRechMorango 140,10/30/2025,
f000000000000063274,f1004232,50,f7891203063274,2.99,1.82,19053100,BiscoitoRechBauniGB 140,10/30/2025,
f000000000000010059,f162902,50,f7891203010056,9.5,6.59,19059010,PaoFormaPremium 500,10/30/2025,
f000000000000069702,f00050,50,f7891203069702,11.5,7.5,19059010,PaoIntegral 500,10/30/2025,
f000000000000068644,f1852495,50,f7891203068644,1.99,1.29,19023000,MacarraoLamenTradFeijaoBacon85,07/24/2025,
f000000000000063250,f0105233,50,f7891203063250,2.99,1.82,19053100,BiscoitoRechMorango 140,10/30/2025,
f000000000000063274,f1004232,50,f7891203063274,2.99,1.82,19053100,BiscoitoRechBauniGB 140,10/30/2025,
