cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f02018304,f72529,50.0,f7896000597267,2.5,1.48,22021000.0,"099 FRUIT SHOOT MAGUARY LARANJA.....01X150ML %AGR:  53,7900 BASE ST: **********6,55 VALOR ST: **********0,80",8/16/2023,
f02018324,f02696,50.0,f7896000597281,2.2,1.34,22021000.0,"099 FRUIT SHOOT MAGUARY MARACUJA....01X150ML %AGR:  53,7900 BASE ST: **********6,55 VALOR ST: **********0,80",8/16/2023,
f02018344,f72501,50.0,f7896000597250,2.2,1.43,22021000.0,"099 FRUIT SHOOT MAGUARY UVA.........01X150ML %AGR:  53,7900 BASE ST: **********6,55 VALOR ST: **********0,80",8/16/2023,
f17872114,f16820232,50.0,f7898629571246,7.5,4.9,17049020.0,001 BALA GELATINA BARBIE SORTIDO......1X80GR HARIBO,8/16/2023,
f00631072,f4130,50.0,f7896423470697,5.5,3.2983333333,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********46,72 VALOR ST: **********5,62",07/17/2024,
f00631072 - FD,f16820233,50.0,f7896423470703,94.2,59.3699999994,18069000.0,"099 M MS CHOCOLATE AO LEITE 18X45G           %AGR:  72,0300 BASE ST: *********46,72 VALOR ST: **********5,62",07/17/2024,
f01788612,f16820234,50.0,f7898629571611,1.99,1.18,17049020.0,001 BALA GELATINA BARBIE FRUTAS.....1X12X14G HARIBO,8/16/2023,
f03530064,f13920233,50.0,f7891031112120,19.5,12.98,20011000.0,001 PEPINOS BURG. RODELAS HEMMER......1X440G HEMMER,08/28/2024,
f03530184,f139202330,50.0,f7891031409459,16.5,10.923611111111112,21039091.0,"099 MOLHO BARBECUE HEMMER BG..........1X330G %AGR:  76,9100 BASE ST: *********65,38 VALOR ST: **********7,99",9/13/2023,
f03532414,f139202386,50.0,f7896102502145,3.5,2.2983333333333333,21032010.0,"099 MOLHO TRADICIONAL HEMMER SC.......1X300G %AGR:  74,2800 BASE ST: *********14,95 VALOR ST: **********1,81",9/13/2023,
f01986004,f1273,50.0,f7896102503708,19.5,12.98,21032010.0,"099 KETCHUP HEINZ...(3708)............01X397 %AGR:  72,0100 BASE ST: *********34,00 VALOR ST: **********4,09",9/27/2023,
f01987124,f0508221,50.0,f7896102501988,4.2,2.72,21032010.0,"099 MOLHO HOT DOG QUERO SACHE........1X300GR %AGR:  74,2800 BASE ST: *********14,53 VALOR ST: **********1,76",9/27/2023,
f00460054,f2010,50.0,f7896029018958,4.2,2.73,23099010.0,"099 PEDIGREE SACHE AD CARNE RMG(8958)1X100GR %AGR:  58,6200 BASE ST: *********42,54 VALOR ST: **********4,86",9/27/2023,
f01976274,f72281,50.0,f7896102500530,6.2,4.11,20059900.0,001 SELETA LEGUMES QUERO LATA.........01X170 HEINZ,9/27/2023,
f00460104,f5412,50.0,f7896029022245,4.2,2.71,23099010.0,"099 PEDIGREE SACHE AD CARNE RPEQ.....1X100GR %AGR:  58,6200 BASE ST: *********42,54 VALOR ST: **********4,86",9/27/2023,
