cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f11500173,f1332642,50,f7891098042514,19.99,12.73,9030090,"022 ERVA TERERE TRADICIONAL LEAO....01X500GR      CXA:       0,250",05/19/2026,
f16000102,f443,50,f7896098900208,3.99,2.3650694444444444,34025000,"001 LAVA LOUCA LIQ YPE NEUTRO ......01X500ML      CXA:       1,000",03/13/2026,
f16000094,f6948,50,f7896098902042,3.99,2.36,34025000,"001 LAVA LOUCA LIQ YPE CAPIM LIMAO .01X500ML      CXA:       0,250",03/13/2026,
f10400078,f72229,50,f7896423480894,4.5,2.9,17049020,"001 SKITTLES ORIGINAL...............01X 38GR      CXA:       1,000",03/23/2026,
f11300052,f139202330,50,f7891031409459,20.5,13.59,21039091,"099 MOLHO BARBECUE BG HEMMER........01X330GR %AGR:  78,0100 B.ST: *******40,90 V.ST: ********5,22      CXA:       0,200",03/23/2026,
f11300068,f72390,50,f7891031405017,12.99,8.908333333333333,21033021,"099 MOSTARDA AMARELA BG HEMMER......01X200GR %AGR:  93,5800 B.ST: *******60,16 V.ST: ********8,00      CXA:       0,240",03/23/2026,
f16000097,f72871,50,f7896098900253,3.99,2.36,34025000,"001 LAVA LOUCA LIQ YPE CLEAR .......01X500ML      CXA:       0,250",04/02/2026,
f16000112,f3900,50,f7896098900352,15.99,10.35,34025000,"001 LAVA ROUP LIQ TIX MACIEZ........01X 01LT      CXA:       1,000",05/19/2026,
f10500168,f3391,50,f7896029022269,4.2,2.67,23099010,"099 PEDIG SH AD RP FRANGO MOLHO.....01X100GR %AGR:  59,6000 B.ST: *******44,81 V.ST: ********5,37      CXA:       0,500",05/19/2026,
f10500199,f279202392,50,f7896029091906,24.99,16.56,23099010,"099 WHISK DRY CARNE.................01X900GR %AGR:  59,6000 B.ST: *******46,29 V.ST: ********5,55      CXA:       0,300",05/19/2026,
f10500360,f1952694,50,f7896029046777,66.2,44.13,23099010,"099 WHISK SH CARNE L20.P16..........01X 20UN %AGR:  59,6000 B.ST: *******38,86 V.ST: ********4,66      CXA:       0,500",05/19/2026,
f11500107,f2318,50,f7891098038456,13.2,8.79,9030090,"022 CHA LEAO MATTE ORIGINAL GRANEL..01X250GR      CXA:       0,166",05/19/2026,
f11500171,f1952670,50,f7891098042521,19.2,12.73,9030090,"022 ERVA TERERE ABACAXI LEAO........01X500GR      CXA:       0,250",05/19/2026,
f16000115,f3899,50,f7896098900369,15.99,10.35,34025000,"001 LAVA ROUP LIQ TIX PRIMAV........01X 01LT      CXA:       3,000",05/19/2026,
