cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f00168995,f72790,50,f7898142865044,1.5,0.9020833333,18069000,"099 TORT.DP.LEITE...................24X15.5G %AGR:  85,7200 BASE ST: *********21,63 VALOR ST: **********2,71",8/8/2023,
f00168995 - FD,f88202321,50,f7898142865051,32.5,21.6499999992,18069000,"099 TORT.DP.LEITE...................24X15.5G %AGR:  85,7200 BASE ST: *********21,63 VALOR ST: **********2,71",8/8/2023,
f00170695,f2208221,50,f7896058258653,3.5,2.21,19053100,000 BISC.UN.TORTUGUITA CHOCOLATE......1X120G BAGLEY,8/8/2023,
f00261780 - FD,f27620232,50,f77790580401305,59.99,39.71,19059090,000 TURRON DP.MANY................01X50X25GR ARCOR,8/8/2023,
f00102253,f2224,50,f7896004400013,8.2,5.43,8011100,001 COCO RALADO.UN.SOCOCO............01X100G SOCOCO,8/15/2023,
f00106735,f1108214,50,f7898331012563,7.5,4.13,19012000,001 MISTURA BOLO UN.LARANJA CREMOSO...1X390G FLEISCHMANN,8/15/2023,
f00605220,f3011,50,f7891242457614,5.99,3.7,34025000,"099 PERFUME.UN.UAU REQUINTE..........1X500ML %AGR:  39,9900 BASE ST: **********8,18 VALOR ST: **********0,85",8/15/2023,
f00605434,f72336,50,f7891242404014,5.99,3.7,34025000,"099 PERFUME.UN.UAU CUIDA E CARINHO...1X500ML %AGR:  39,9900 BASE ST: **********8,18 VALOR ST: **********0,85",8/15/2023,
f00100385,f22820231,50,f7898331013232,8.5,5.54,21069029,001 GELATINA SEM SABOR UN.GRANFINALE...1X24G AB,8/22/2023,
f00638905,f59202345,50,f7891118025978,10.5,6.89,17041000,001 CH.DP.PLUTONITA CAB.ABOBORA......01X180G ARCOR,9/5/2023,
f00880005 - FD,f11720234,50,f7891118025404,40.5,27.0,21069050,001 CH.DP.TOPLINE GUARANA............1X20X6G ARCOR,9/5/2023,
f00767302,f5238,50,f78927988,8.99,5.84,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,9/5/2023,
f00767302 - FD,f3006213,50,f7891118013586,8.99,5.84,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,9/5/2023,
f00261780 - FD,f27620232,50,f77790580401305,59.99,39.8,19059090,000 TURRON DP.MANY................01X50X25GR ARCOR,9/5/2023,
f00767505,f5237,50,f78928008,8.99,5.84,17041000,001 CH.DP.POOSH MORANGO...............1X200G ARCOR,9/5/2023,
f00767505 - FD,f0308215,50,f7891118013609,8.99,5.84,17041000,001 CH.DP.POOSH MORANGO...............1X200G ARCOR,9/5/2023,
f00639005,f59202386,50,f7891118025985,10.5,6.89,17041000,001 CH.DP.PLUTONITA BABA DE BRUXA....01X180G ARCOR,9/5/2023,
f00170675,f1907223,50,f7896058258639,3.5,2.21,19053100,000 BISC.UN.TORTUGUITA CHOC BAUNILHA..1X120G BAGLEY,9/5/2023,
f00300050,f1873,50,f7898192030287,7.99,4.39,22021000,"099 SUFRESH TP CX MACA BEBIDA........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",9/19/2023,
f00300050 - FD,f199202322,50,f17898192030284,79.2,52.67999999999999,22021000,"099 SUFRESH TP CX MACA BEBIDA........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",9/19/2023,
f00070705,f199202362,50,f7898409951664,9.99,6.5625,21021090,001 FERMENTO DP.FLE.INST.PROMOC...1X16X125GR FLEISCHMANN,9/19/2023,
f00070705 - FD,f199202340,50,f17898409951661,157.5,105.0,21021090,001 FERMENTO DP.FLE.INST.PROMOC...1X16X125GR FLEISCHMANN,9/19/2023,
f00159735,f6827,50,f7896058257236,3.99,2.38,19053200,000 WF.UN.PASSION MINI CHOCOLATE.......1X80G ARCOR,9/19/2023,
f00159745,f112515,50,f7896058257243,3.99,2.38,19053200,000 WF.UN.PASSION MINI LIMAO...........1X80G ARCOR,9/19/2023,
f00159755,f6966,50,f7896058257250,3.99,2.38,19053200,000 WF.UN.PASSION MINI CHOC BRANCO.....1X80G ARCOR,9/19/2023,
f00120553 - FD,f27620231,50,f37896004401844,131.2,87.39,20098921,"099 AGUA DE COCO.CX.MAIS COCO.........12X1LT %AGR:  58,6500 BASE ST: *********88,68 VALOR ST: *********10,14",9/19/2023,
f00105705,f2012221,50,f7898331012150,36.99,24.38,21069090,001 CREME CHANTILLY.UN.GRAN FINALE.....1X1LT FLEISCHMANN,9/19/2023,
f00123105,f995535,50,f5601252231164,50.5,33.53,15092000,001 AZ OLIVA.UN.GALLO EXT VIR CLASSI.1X500ML GALLO,9/26/2023,
f00300999,f72276,50,f7898192030065,7.99,4.39,22021000,"099 SUFRESH TP CX MARACUJA BEBIDA....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00300999 - FD,f310202333,50,f17898192030062,79.2,52.67999999999999,22021000,"099 SUFRESH TP CX MARACUJA BEBIDA....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00350800,f676,50,f7898192030010,7.99,4.39,22021000,"099 SUFRESH TP CX ABACAXI BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00350800 - FD,f310202395,50,f17898192030017,79.2,52.67999999999999,22021000,"099 SUFRESH TP CX ABACAXI BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00350991,f72221,50,f7898192039914,7.99,4.39,22021000,"099 SUFRESH TP CX MORANGO BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00350991 - FD,f310202332,50,f17898192039911,79.2,52.67999999999999,22021000,"099 SUFRESH TP CX MORANGO BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/3/2023,
f00123005,f993344,50,f5601252106103,46.2,30.68,15099090,001 AZEITE OLIVA.UN.GALLO TIPO UNICO.1X500ML GALLO,10/10/2023,
f00638805,f4175,50,f7891118011063,10.5,6.89,17041000,001 CH.DP.PLUTONITA LINGUA ACIDA.....01X180G ARCOR,10/10/2023,
f00901405,f1406222,50,f7891118025756,1.2,0.7408333333,17041000,001 CH.DP.7 BELO FRAMBOESA.............01X12 ARCOR,10/10/2023,
f00901405 - FD,f1010202322,50,f7891118025763,13.5,8.8899999996,17041000,001 CH.DP.7 BELO FRAMBOESA.............01X12 ARCOR,10/10/2023,
f00159735,f6827,50,f7896058257236,3.99,2.38,19053200,000 WF.UN.PASSION MINI CHOCOLATE.......1X80G ARCOR,10/17/2023,
f00172005,f0311211,50,f7898142865082,1.5,0.9166666666,18069000,"099 TORT.DP.BRIGADEIRO..............24X15.5G %AGR:  85,7200 BASE ST: *********21,63 VALOR ST: **********2,71",10/17/2023,
f00172005 - FD,f1710202395,50,f7898142865099,33.2,21.9999999984,18069000,"099 TORT.DP.BRIGADEIRO..............24X15.5G %AGR:  85,7200 BASE ST: *********21,63 VALOR ST: **********2,71",10/17/2023,
f00300174,f1709,50,f7898192030072,7.99,4.38,22021000,"099 SUFRESH TP CX UVA BEBIDA.........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/17/2023,
f00300174 - FD,f1710202361,50,f17898192030079,78.99,52.56,22021000,"099 SUFRESH TP CX UVA BEBIDA.........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/17/2023,
f00605053,f5551,50,f7891242457034,5.99,3.79,34025000,"099 PERFUME.UN.UAU FLORES E SONHOS...1X500ML %AGR:  39,9900 BASE ST: *********16,37 VALOR ST: **********1,71",10/17/2023,
f00350110,f2327,50,f7898192030577,7.99,3.775833333333333,22021000,"099 SUFRESH TP CX LARANJA BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/24/2023,
f00350110 - FD,f2410202334,50,f17898192030574,67.99,45.31,22021000,"099 SUFRESH TP CX LARANJA BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",10/24/2023,
f00863155,f4635,50,f7891055112106,10.2,6.72,96039000,001 1121  UN.ESC.P.LAVAR...............01X01 CONDOR,10/24/2023,
f00175805,f2710211,50,f7896067204023,13.5,8.85,85061019,001 PILHA ALC POWER AA C4 (LR6XABL4P3)..1X04 PANASONIC,11/8/2023,
f00261780 - FD,f27620232,50,f77790580401305,61.5,41.0,19059090,000 TURRON DP.MANY................01X50X25GR ARCOR,11/8/2023,
f00301050,f1873,50,f7898192030287,7.99,4.46,22021000,"099 SUFRESH TP UN MACA BEBIDA.........1X01LT %AGR:  53,7900 BASE ST: *********25,28 VALOR ST: **********3,08",11/14/2023,
f00301174,f1709,50,f7898192030072,7.99,4.33,22021000,"099 SUFRESH TP UN UVA BEBIDA..........1X01LT %AGR:  53,7900 BASE ST: *********25,28 VALOR ST: **********3,08",11/14/2023,
f00301999,f72276,50,f7898192030065,7.99,4.39,22021000,"099 SUFRESH TP UN MARACUJA BEBIDA.....1X01LT %AGR:  53,7900 BASE ST: *********25,28 VALOR ST: **********3,08",11/14/2023,
f00351800,f676,50,f7898192030010,7.99,4.39,22021000,"099 SUFRESH TP UN ABACAXI BEBIDA......1X01LT %AGR:  53,7900 BASE ST: *********25,28 VALOR ST: **********3,08",11/14/2023,
f00767302,f5238,50,f78927988,9.2,6.06,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,11/14/2023,
f00767302 - FD,f3006213,50,f7891118013586,9.2,6.06,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,11/14/2023,
f00767405,f5098,50,f78927995,9.2,6.06,17041000,001 CH.DP.POOSH HORTELA...............1X200G ARCOR,11/14/2023,
f00767405 - FD,f0308213,50,f7891118013593,9.2,6.06,17041000,001 CH.DP.POOSH HORTELA...............1X200G ARCOR,11/14/2023,
f00300999 - FD,f310202333,50,f17898192030062,79.99,53.25,22021000,"099 SUFRESH TP CX MARACUJA BEBIDA....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",11/21/2023,
f00803361,f5802,50,f7898322980031,7.99,3.99,4062000,001 QUEIJO RAL.CX.CLIP STRIP PARMISSI.25X50G PARMISSIMO,11/21/2023,
f00803361 - FD,f5802,50,f57898322980036,149.99,99.75,4062000,001 QUEIJO RAL.CX.CLIP STRIP PARMISSI.25X50G PARMISSIMO,11/21/2023,
f00873305,f02689,50,f7891118025442,23.5,15.49,18069000,"099 BL.B.TOFFE UN.CHOCOLATE...........1X500G %AGR:  72,0300 BASE ST: *********15,27 VALOR ST: **********1,84",11/21/2023,
f00876905,f025989,50,f7891118025503,23.5,15.48,17049020,001 BL.B.TOFFE UN.LEITE...............1X500G ARCOR,11/21/2023,
f00120548,f4193,50,f7896004401744,7.2,4.6966666666,20098921,"099 AGUA DE COCO.TP.CX.SOCOCO.......12X330ML %AGR:  58,6500 BASE ST: *********55,84 VALOR ST: **********6,39",11/28/2023,
f00120548 - FD,f11720233,50,f37896004401745,84.99,56.3599999992,20098921,"099 AGUA DE COCO.TP.CX.SOCOCO.......12X330ML %AGR:  58,6500 BASE ST: *********55,84 VALOR ST: **********6,39",11/28/2023,
f00300174 - FD,f1710202361,50,f17898192030079,79.99,53.13,22021000,"099 SUFRESH TP CX UVA BEBIDA.........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",11/28/2023,
f00350110 - FD,f2410202334,50,f17898192030574,79.99,53.25,22021000,"099 SUFRESH TP CX LARANJA BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",12/5/2023,
f00350991 - FD,f310202332,50,f17898192039911,79.99,53.25,22021000,"099 SUFRESH TP CX MORANGO BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",12/5/2023,
f00106735,f1108214,50,f7898331012563,8.99,5.78,19012000,001 MISTURA BOLO UN.LARANJA CREMOSO...1X390G FLEISCHMANN,12/19/2023,
f00120553,f1584,50,f7896004401843,11.5,7.49,20098921,"099 AGUA DE COCO.CX.MAIS COCO.........12X1LT %AGR:  58,6500 BASE ST: *********99,79 VALOR ST: *********11,41",12/19/2023,
f00120553 - FD,f27620231,50,f37896004401844,134.99,89.88,20098921,"099 AGUA DE COCO.CX.MAIS COCO.........12X1LT %AGR:  58,6500 BASE ST: *********99,79 VALOR ST: *********11,41",12/19/2023,
f00300050 - FD,f199202322,50,f17898192030284,79.99,53.16,22021000,"099 SUFRESH TP CX MACA BEBIDA........12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",12/19/2023,
f00159735,f6827,50,f7896058257236,3.99,2.37,19053200,000 WF.UN.PASSION MINI CHOCOLATE.......1X80G ARCOR,1/16/2024,
f00159755,f6966,50,f7896058257250,3.99,2.38,19053200,000 WF.UN.PASSION MINI CHOC BRANCO.....1X80G ARCOR,1/16/2024,
f00350110 - FD,f2410202334,50,f17898192030574,79.99,53.25,22021000,"099 SUFRESH TP CX LARANJA BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",1/16/2024,
f00638905,f59202345,50,f7891118025978,10.99,7.21,17041000,001 CH.DP.PLUTONITA CAB.ABOBORA......01X180G ARCOR,1/16/2024,
f00639005,f59202386,50,f7891118025985,10.99,7.22,17041000,001 CH.DP.PLUTONITA BABA DE BRUXA....01X180G ARCOR,1/16/2024,
f00767302,f5238,50,f78927988,9.5,6.27,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,1/16/2024,
f00767302 - FD,f3006213,50,f7891118013586,9.5,6.27,17041000,001 CH.DP.POOSH TUTTI FRUTTI..........1X200G ARCOR,1/16/2024,
f00767405,f5098,50,f78927995,9.5,6.27,17041000,001 CH.DP.POOSH HORTELA...............1X200G ARCOR,1/16/2024,
f00767405 - FD,f0308213,50,f7891118013593,9.5,6.27,17041000,001 CH.DP.POOSH HORTELA...............1X200G ARCOR,1/16/2024,
f00001962,f3011212,50,f7896067200162,8.5,5.35,85061019,001 PILHA ALC.POWER AA C2(LR6XAB 2B)....1X02 PANASONIC,1/23/2024,
f00104402,f1907221,50,f7898331012938,3.5,2.0878125,21069090,001 MELHORADOR.DP.MAIS MACIO.......1X32X10GR FLEISCHMANN,1/23/2024,
f00104402 - FD,f27620230,50,f7898331012945,103.99,66.81,21069090,001 MELHORADOR.DP.MAIS MACIO.......1X32X10GR FLEISCHMANN,1/23/2024,
f00300999 - FD,f310202333,50,f17898192030062,80.99,53.8099999992,22021000,"099 SUFRESH TP CX MARACUJA BEBIDA....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",1/23/2024,
f00350800 - FD,f310202395,50,f17898192030017,81.99,54.57999999959999,22021000,"099 SUFRESH TP CX ABACAXI BEBIDA.....12X01LT %AGR:  53,7900 BASE ST: *********50,62 VALOR ST: **********6,17",1/23/2024,
f00120548 - FD,f11720233,50,f37896004401745,84.99,55.439999999600005,20098921,"099 AGUA DE COCO.TP.CX.SOCOCO.......12X330ML %AGR:  58,6500 BASE ST: *********61,71 VALOR ST: **********7,06",1/30/2024,
f00002013,f1506214,50,f7896067200186,9.99,6.59,85061019,001 PILHA ALC POWER AAA C2(LR03XAB 2B).01X02 PANASONIC,2/6/2024,
f00109115,f010201,50,f7898331013218,8.85,4.2558333333,33021000,001 AROMA DP.GRANFINALE BAUNILHA...1X12X30ML FLEISCHMANN,2/6/2024,
f00109115 - FD,f622420,50,f7898331013225,76.99,51.0699999996,33021000,001 AROMA DP.GRANFINALE BAUNILHA...1X12X30ML FLEISCHMANN,2/6/2024,
f00351991,f72221,50,f7898192039914,7.99,4.63,22021000,"099 SUFRESH TP UN MORANGO BEBIDA......1X01LT %AGR:  53,7900 BASE ST: *********25,28 VALOR ST: **********3,08",2/6/2024,
f00159735,f6827,50,f7896058257236,3.99,2.38,19053200,000 WF.UN.PASSION MINI CHOCOLATE.......1X80G ARCOR,2/14/2024,
f00159745,f112515,50,f7896058257243,3.99,2.38,19053200,000 WF.UN.PASSION MINI LIMAO...........1X80G ARCOR,2/14/2024,
f00882605,f174120,50,f7891118025664,2.99,1.7083333333,17041000,001 CH.DP.TORTUGUITA HUEVITOS.........1X300G ARCOR,2/14/2024,
f00882605 - FD,f1422463,50,f7891118025671,30.99,20.4999999996,17041000,001 CH.DP.TORTUGUITA HUEVITOS.........1X300G ARCOR,2/14/2024,
