cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f127,f2882579,50,f7898202193179,8.5,5.5,19022000,COXINHA DE COSTELA FRITO VAREJO UNID,08/28/2025,
f435,f2882541,50,f7898202191939,39.99,26.5,19022000,BOLINHA DE QUEIJO KG FRITO VAREJO - U,08/28/2025,
f432,f2882523,50,f7898202192172,34.5,23.0,19022000,COXINHA DE FRANGO REQUEIJAO KG FRITO VAREJO - U,08/28/2025,
f475,f2882526,50,f7898202191830,6.2,4.0,19022000,ESFIHA DE CARNE ASSADO VAREJO UNID,08/28/2025,
f476,f2882561,50,f7898202191847,6.2,4.0,19022000,ESFIHA DE FRANGO ASSADO VAREJO UNID,08/28/2025,
f492,f2882570,50,f7898202191991,39.2,26.0,19022000,ESFIHA DE FRANGO KG,08/28/2025,
